date,period,value
2020-09-02,2020-03-31,269073615.6
2021-09-27,2020-12-31,388315593.92
2021-09-27,2021-03-31,402653424.1
2022-03-21,2021-09-30,427691565.14
2023-03-02,2021-12-31,478608887.66
2023-03-02,2022-06-30,449883828.19
2023-05-05,2022-12-31,482087093.16
2024-12-12,2023-12-31,537687002.74
2024-12-12,2024-06-30,587059994.81
2024-12-12,2024-09-30,647704381.47
2025-04-26,2024-12-31,549550504.29
2025-04-26,2025-03-31,504772254.96
2025-08-28,2025-06-30,466204731.89
2025-10-29,2025-09-30,653665947.08
