date,period,value
2021-03-31,2020-12-31,-6840211.92
2021-04-29,2021-03-31,570825.87
2021-08-20,2021-06-30,-3506414.16
2021-10-29,2021-09-30,-4573292.74
2022-03-31,2021-12-31,-11541847.87
2022-04-28,2022-03-31,1743196.32
2022-08-19,2022-06-30,872081.27
2022-10-26,2022-09-30,944153.71
2023-03-31,2022-12-31,-40421350.12
2023-04-27,2023-03-31,-4740153.38
2023-08-25,2023-06-30,-6062136.59
2023-10-27,2023-09-30,1439737.51
2024-03-29,2023-12-31,-52593563.35
2024-04-26,2024-03-31,-706691.12
2024-08-23,2024-06-30,-3824895.94
2024-10-25,2024-09-30,-9237374.55
2025-03-28,2024-12-31,-42216508.68
2025-04-25,2025-03-31,-2083071.05
2025-08-29,2025-06-30,-2853887.69
2025-10-22,2025-09-30,-4649000.0
2026-03-27,2025-12-31,-6874864.76
