date,period,value
2020-04-30,2020-03-31,1600000.0
2020-08-29,2020-06-30,1600000.0
2020-10-31,2020-09-30,3200000.0
2021-04-28,2020-12-31,24391280.09
2021-04-30,2021-03-31,1000000.0
2021-08-17,2021-06-30,11000000.0
2021-10-30,2021-09-30,11000000.0
2022-04-30,2021-12-31,11000000.0
2022-08-31,2022-06-30,1200000.0
2022-10-29,2022-09-30,2278000.0
2023-04-15,2022-12-31,2778000.0
2023-04-29,2023-03-31,30000000.0
2023-08-31,2023-06-30,140000000.0
2023-10-31,2023-09-30,160000000.0
2024-03-30,2023-12-31,169500000.0
2024-04-30,2024-03-31,14000000.0
2024-08-31,2024-06-30,24000000.0
2024-10-31,2024-09-30,69800000.0
2025-04-19,2024-12-31,69800000.0
2025-08-30,2025-06-30,17000000.0
2025-10-31,2025-09-30,17000000.0
