date,period,value
2020-04-24,2020-03-31,12834916.02
2020-08-21,2020-06-30,24304437.84
2020-10-27,2020-09-30,38283402.41
2021-04-23,2020-12-31,56741345.76
2021-04-30,2021-03-31,14849324.77
2021-08-20,2021-06-30,30692709.65
2021-10-29,2021-09-30,47553043.18
2022-04-01,2021-12-31,65190698.9
2022-04-29,2022-03-31,17457596.85
2022-08-18,2022-06-30,33907663.03
2022-10-28,2022-09-30,50050354.46
2023-04-13,2022-12-31,84142400.34
2023-04-28,2023-03-31,18831106.14
2023-08-25,2023-06-30,36174302.29
2023-10-31,2023-09-30,52704607.9
2024-03-29,2023-12-31,76070879.97
2024-04-30,2024-03-31,21551396.02
2024-08-28,2024-06-30,38683164.48
2024-10-28,2024-09-30,57640241.45
2025-03-28,2024-12-31,81691653.08
2025-04-30,2025-03-31,16972880.97
2025-08-22,2025-06-30,33927287.34
2025-10-31,2025-09-30,52351103.24
