date,period,value
2020-04-28,2020-03-31,70190700.77
2020-08-25,2020-06-30,-41317771.47
2020-10-29,2020-09-30,61379603.05
2021-04-27,2020-12-31,35539468.09
2021-04-27,2021-03-31,-84629199.28
2021-08-26,2021-06-30,-121720142.83
2021-10-28,2021-09-30,-121148321.23
2022-04-26,2021-12-31,-141124145.74
2022-04-26,2022-03-31,61923274.72
2022-08-26,2022-06-30,22090601.62
2022-10-28,2022-09-30,55953096.39
2023-04-26,2022-12-31,3725389.06
2023-04-26,2023-03-31,12821157.73
2023-08-29,2023-06-30,47016660.48
2023-10-28,2023-09-30,79929281.06
2024-04-16,2023-12-31,179294017.16
2024-04-26,2024-03-31,-128517561.89
2024-08-27,2024-06-30,-158523960.13
2024-10-29,2024-09-30,-82194451.24
2025-04-29,2024-12-31,-77810324.25
2025-04-29,2025-03-31,150856119.45
2025-08-20,2025-06-30,13913927.82
2025-10-28,2025-09-30,31944642.64
