date,period,value
2020-08-25,2020-06-30,3410111.94
2021-03-30,2020-12-31,10335183.88
2021-04-27,2021-03-31,-2025389.1
2021-08-26,2021-06-30,-1783644.29
2022-03-28,2021-12-31,6652850.32
2022-04-26,2022-03-31,-7335715.72
2022-08-24,2022-06-30,-9483529.5
2023-03-23,2022-12-31,-22009964.42
2023-08-25,2023-06-30,22178967.49
2024-03-19,2023-12-31,-762442.73
2024-08-28,2024-06-30,-10498923.45
2025-03-18,2024-12-31,-10733876.49
2025-08-26,2025-06-30,-1622400.99
2026-03-17,2025-12-31,-11198207.45
