date,period,value
2020-08-25,2020-06-30,39535090.66
2021-03-30,2020-12-31,78246016.73
2021-04-27,2021-03-31,28046362.95
2021-08-26,2021-06-30,45995996.13
2022-03-28,2021-12-31,85255988.56
2022-04-26,2022-03-31,19695662.86
2022-08-24,2022-06-30,42613721.68
2023-03-23,2022-12-31,75133218.19
2023-08-25,2023-06-30,35184519.81
2024-03-19,2023-12-31,63886770.81
2024-08-28,2024-06-30,27607109.71
2025-03-18,2024-12-31,65246789.41
2025-08-26,2025-06-30,29816315.68
2026-03-17,2025-12-31,73593275.3
