date,period,value
2020-04-23,2020-03-31,119240351.71
2020-08-27,2020-06-30,183427784.6
2020-10-27,2020-09-30,312117140.45
2021-02-03,2020-12-31,430201656.84
2021-04-22,2021-03-31,169223907.69
2021-08-25,2021-06-30,285847430.28
2021-10-27,2021-09-30,420457502.88
2022-03-17,2021-12-31,649251942.17
2022-04-29,2022-03-31,199365283.34
2022-08-20,2022-06-30,157672141.64
2022-10-26,2022-09-30,313213716.88
2023-04-26,2022-12-31,472039277.83
2023-08-29,2023-06-30,300997104.25
2023-10-26,2023-09-30,394131509.04
2024-03-16,2023-12-31,500049003.38
2024-04-23,2024-03-31,256207190.53
2024-08-22,2024-06-30,238002470.71
2024-10-29,2024-09-30,162702785.5
2025-04-25,2024-12-31,-833092522.2
2025-04-25,2025-03-31,217134362.72
2025-08-22,2025-06-30,265757686.65
2025-10-28,2025-09-30,405328384.49
2026-03-26,2025-12-31,267580951.22
