date,period,value
2020-12-08,2020-09-30,-0.62
2021-07-30,2020-12-31,-0.99
2023-01-11,2021-12-31,-1.46
2023-01-11,2022-06-30,-0.86
2023-03-16,2022-12-31,-1.64
2023-04-29,2022-03-31,-0.55
2023-04-29,2023-03-31,-0.34
2023-08-31,2023-06-30,-0.68
2023-10-28,2022-09-30,-1.27
2023-10-28,2023-09-30,-0.92
2024-04-26,2023-12-31,-1.15
2024-04-26,2024-03-31,-0.39
2024-08-27,2024-06-30,-0.87
2024-10-29,2024-09-30,-1.2
2025-04-26,2024-12-31,-1.63
2025-04-26,2025-03-31,-0.24
2025-08-27,2025-06-30,-0.58
2025-10-31,2025-09-30,-0.84
