date,period,value
2020-11-16,2020-06-30,72105207.83
2021-03-31,2020-12-31,171118905.74
2021-06-21,2020-03-31,36013628.67
2021-06-21,2021-03-31,55889458.14
2021-08-28,2021-06-30,107883934.55
2021-10-30,2020-09-30,106112202.1
2021-10-30,2021-09-30,164153246.74
2022-04-12,2021-12-31,227966034.05
2022-04-30,2022-03-31,73984673.45
2022-08-25,2022-06-30,125917312.22
2022-10-29,2022-09-30,191536793.43
2023-04-27,2022-12-31,250581999.43
2023-04-29,2023-03-31,67987285.99
2023-08-22,2023-06-30,157738621.17
2023-10-31,2023-09-30,251518194.72
2024-04-27,2023-12-31,339233304.61
2024-04-30,2024-03-31,88482397.47
2024-08-28,2024-06-30,205953805.7
2024-10-31,2024-09-30,320421608.84
2025-04-26,2024-12-31,430074748.95
2025-04-30,2025-03-31,114707702.64
2025-08-30,2025-06-30,271147086.63
2025-10-31,2025-09-30,419227802.68
