date,period,value
2020-08-18,2020-06-30,26043099.0
2020-10-28,2020-09-30,85898396.0
2021-04-10,2020-12-31,163369239.65
2021-04-15,2021-03-31,206877873.64
2021-08-26,2021-06-30,172798507.8
2021-10-28,2021-09-30,348947362.64
2022-03-19,2021-12-31,450795191.75
2022-04-22,2022-03-31,493422682.71
2022-08-31,2022-06-30,548311812.4
2022-10-26,2022-09-30,574691749.74
2023-03-11,2022-12-31,350433401.22
2023-04-28,2023-03-31,350433401.22
2023-08-26,2023-06-30,350433401.22
2023-10-28,2023-09-30,350370419.22
2024-04-04,2023-12-31,312083119.31
2024-04-19,2024-03-31,316288734.81
2024-08-31,2024-06-30,309637668.75
2024-10-26,2024-09-30,273461191.75
2025-03-12,2024-12-31,158869359.31
2025-04-22,2025-03-31,161061348.66
2025-08-30,2025-06-30,158204136.94
2025-10-25,2025-09-30,158204136.94
2026-03-11,2025-12-31,19621203.54
