date,period,value
2020-04-25,2020-03-31,2867023.65
2020-08-11,2020-06-30,4370547.21
2020-10-20,2020-09-30,3090268.55
2021-04-20,2020-12-31,62898.12
2021-04-20,2021-03-31,1108146.04
2021-08-26,2021-06-30,1401210.79
2021-10-16,2021-09-30,1061045.62
2022-04-19,2021-12-31,450229.87
2022-04-19,2022-03-31,1885403.39
2022-08-30,2022-06-30,2391344.86
2022-10-29,2022-09-30,2510905.86
2023-04-26,2022-12-31,1220119.06
2023-04-26,2023-03-31,5430786.67
2023-08-29,2023-06-30,9570705.18
2023-10-28,2023-09-30,11672118.86
2024-04-27,2023-12-31,6790574.61
2024-04-27,2024-03-31,13095791.43
2024-08-30,2024-06-30,15194306.32
2024-10-30,2024-09-30,16674773.12
2025-04-29,2024-12-31,9206997.78
2025-04-29,2025-03-31,16065491.28
2025-08-27,2025-06-30,20481892.67
2025-10-29,2025-09-30,20395138.11
