date,period,value
2020-10-29,2020-09-30,936648.01
2021-04-10,2020-12-31,931964.76
2021-04-28,2021-03-31,931964.76
2021-08-27,2021-06-30,931964.76
2021-10-29,2021-09-30,931964.76
2022-04-28,2021-12-31,356000058.19
2022-04-28,2022-03-31,359396236.66
2022-08-24,2022-06-30,359703065.7
2022-10-26,2022-09-30,462223733.95
2023-04-20,2022-12-31,927281.53
2023-04-27,2023-03-31,927281.53
2023-08-26,2023-06-30,927281.53
2023-10-28,2023-09-30,927281.53
2024-04-18,2023-12-31,924379.68
2024-04-30,2024-03-31,924379.68
2024-08-23,2024-06-30,924379.68
2024-10-26,2024-09-30,924379.68
2025-04-18,2024-12-31,921925.4
2025-04-30,2025-03-31,921925.4
2025-08-23,2025-06-30,921925.4
2025-10-25,2025-09-30,921925.4
