date,period,value
2020-04-30,2020-03-31,510135942.54
2020-08-26,2020-06-30,481383054.69
2020-10-21,2020-09-30,450184185.1
2021-04-27,2020-12-31,429893612.57
2021-04-27,2021-03-31,456358452.42
2021-08-13,2021-06-30,429287825.37
2021-10-23,2021-09-30,399282485.76
2022-04-26,2021-12-31,319529710.97
2022-04-26,2022-03-31,474179720.35
2022-08-11,2022-06-30,488199871.86
2022-10-28,2022-09-30,493971273.6
2023-04-18,2022-12-31,671790306.48
2023-04-25,2023-03-31,615412209.07
2023-08-26,2023-06-30,585242689.32
2023-10-27,2023-09-30,558958127.82
2024-04-10,2023-12-31,583716927.05
2024-04-23,2024-03-31,648196133.67
2024-08-24,2024-06-30,572250963.7
2024-10-26,2024-09-30,503070053.35
2025-04-26,2024-12-31,470406496.07
2025-04-26,2025-03-31,496773432.92
2025-08-23,2025-06-30,599653678.87
2025-10-30,2025-09-30,594701687.85
