date,period,value
2020-04-28,2020-03-31,2665439.42
2020-08-28,2020-06-30,5603575.92
2020-10-30,2020-09-30,9832171.01
2021-03-16,2020-12-31,34884002.47
2021-04-28,2021-03-31,9288072.0
2021-08-17,2021-06-30,18499276.14
2021-10-21,2021-09-30,28479108.78
2022-03-15,2021-12-31,42089137.9
2022-04-29,2022-03-31,12964108.53
2022-08-20,2022-06-30,30759919.94
2022-10-28,2022-09-30,47273829.71
2023-03-11,2022-12-31,61239738.16
2023-04-25,2023-03-31,13346799.3
2023-08-19,2023-06-30,30400114.74
2023-10-18,2023-09-30,46315584.72
2024-03-09,2023-12-31,64110190.23
2024-04-20,2024-03-31,9664159.29
2024-08-17,2024-06-30,26007928.07
2024-10-19,2024-09-30,37879156.21
2025-03-11,2024-12-31,48991834.55
2025-04-22,2025-03-31,6473844.5
2025-08-19,2025-06-30,14927147.89
2025-10-24,2025-09-30,26142176.15
2026-03-28,2025-12-31,36352252.74
