date,period,value
2020-04-28,2020-03-31,39397488.42
2020-08-28,2020-06-30,75939427.0
2020-10-30,2020-09-30,141490246.03
2021-03-16,2020-12-31,167005604.0
2021-04-28,2021-03-31,49889714.13
2021-08-17,2021-06-30,105447711.17
2021-10-21,2021-09-30,167404515.11
2022-03-15,2021-12-31,240168500.39
2022-04-29,2022-03-31,62476448.73
2022-08-20,2022-06-30,130741666.9
2022-10-28,2022-09-30,212923185.47
2023-03-11,2022-12-31,326537646.29
2023-04-25,2023-03-31,128401750.83
2023-08-19,2023-06-30,267283926.19
2023-10-18,2023-09-30,414952891.71
2024-03-09,2023-12-31,545375377.75
2024-04-20,2024-03-31,179954400.63
2024-08-17,2024-06-30,350793017.96
2024-10-19,2024-09-30,519845439.76
2025-03-11,2024-12-31,681800057.98
2025-04-22,2025-03-31,143051733.44
2025-08-19,2025-06-30,253289141.97
2025-10-24,2025-09-30,400376504.37
2026-03-28,2025-12-31,572342545.91
