date,period,value
2020-04-28,2020-03-31,122549109.16
2020-08-28,2020-06-30,8926192.68
2020-10-30,2020-09-30,88467206.13
2021-03-16,2020-12-31,43654958.75
2021-04-28,2021-03-31,138484796.74
2021-08-17,2021-06-30,82347282.31
2021-10-21,2021-09-30,876228.7
2022-03-15,2021-12-31,1536923.43
2022-04-29,2022-03-31,18327224.96
2022-08-20,2022-06-30,207059229.62
2022-10-28,2022-09-30,57353352.49
2023-03-11,2022-12-31,21673229.27
2023-04-25,2023-03-31,125331454.61
2023-08-19,2023-06-30,6163466.37
2024-04-20,2024-03-31,6534862.79
2024-08-17,2024-06-30,13227272.02
2024-10-19,2024-09-30,93750979.86
2025-03-11,2024-12-31,123100457.84
2025-04-22,2025-03-31,733274.15
2025-08-19,2025-06-30,425007.37
2025-10-24,2025-09-30,10672264.33
