date,period,value
2020-04-28,2020-03-31,12078567362.13
2020-08-28,2020-06-30,12740994773.01
2020-10-30,2020-09-30,14995490647.69
2021-03-16,2020-12-31,18153401713.44
2021-04-28,2021-03-31,19570431802.05
2021-08-17,2021-06-30,23193697621.81
2021-10-21,2021-09-30,26058643377.41
2022-03-15,2021-12-31,25678758270.13
2022-04-29,2022-03-31,27671281455.5
2022-08-20,2022-06-30,29031003836.75
2022-10-28,2022-09-30,31081788043.21
2023-03-11,2022-12-31,28972928492.72
2023-04-25,2023-03-31,30400639812.01
2023-08-19,2023-06-30,32777978402.07
2023-10-18,2023-09-30,31784547708.04
2024-03-09,2023-12-31,31098062320.56
2024-04-20,2024-03-31,30938376912.56
2024-08-17,2024-06-30,35982901032.02
2024-10-19,2024-09-30,40110246136.57
2025-03-11,2024-12-31,43303642875.83
2025-04-22,2025-03-31,33766759470.87
2025-08-19,2025-06-30,41111665407.01
2025-10-24,2025-09-30,58126800886.34
2026-03-28,2025-12-31,58288996615.3
