date,period,value
2020-04-28,2020-03-31,682680527.42
2020-08-28,2020-06-30,960839312.06
2020-10-30,2020-09-30,781129130.25
2021-03-16,2020-12-31,822551461.75
2021-04-28,2021-03-31,863833291.41
2021-08-17,2021-06-30,769676980.38
2021-10-21,2021-09-30,740452476.82
2022-03-15,2021-12-31,718739949.76
2022-04-29,2022-03-31,760261056.0
2022-08-20,2022-06-30,759381250.22
2022-10-28,2022-09-30,622111457.4
2023-03-11,2022-12-31,926290337.26
2023-04-25,2023-03-31,627909872.3
2023-08-19,2023-06-30,1093394158.29
2023-10-18,2023-09-30,1115221823.51
2024-03-09,2023-12-31,609660582.75
2024-04-20,2024-03-31,553589330.84
2024-08-17,2024-06-30,503303616.24
2024-10-19,2024-09-30,402540348.57
2025-03-11,2024-12-31,380677218.61
2025-04-22,2025-03-31,416004215.05
2025-08-19,2025-06-30,368272912.85
2025-10-24,2025-09-30,557935522.83
2026-03-28,2025-12-31,626030985.68
