date,period,value
2020-04-28,2020-03-31,7539944172.89
2020-08-28,2020-06-30,6880593771.86
2020-10-30,2020-09-30,7451221535.61
2021-04-28,2021-03-31,11268312819.27
2021-08-17,2021-06-30,12504565432.99
2022-03-15,2021-12-31,14685700188.73
2022-04-29,2022-03-31,15452220285.05
2022-08-20,2022-06-30,15778979968.46
2022-10-28,2022-09-30,16790296986.42
2023-03-11,2022-12-31,15667592013.2
2023-04-25,2023-03-31,14675180465.56
2023-08-19,2023-06-30,17137408289.44
2023-10-18,2023-09-30,16857335398.63
2024-03-09,2023-12-31,18576301605.77
2024-04-20,2024-03-31,16593997261.84
2024-08-17,2024-06-30,20687539789.15
2024-10-19,2024-09-30,25651251163.3
2025-03-11,2024-12-31,31311169702.33
2025-04-22,2025-03-31,19693723162.03
2025-08-19,2025-06-30,26601717363.11
2025-10-24,2025-09-30,37077404831.96
2026-03-28,2025-12-31,36946977651.52
