date,period,value
2020-04-28,2020-03-31,7383728.7
2020-08-28,2020-06-30,17793935.3
2020-10-30,2020-09-30,28759083.26
2021-03-16,2020-12-31,41376300.25
2021-04-28,2021-03-31,10511713.17
2021-08-17,2021-06-30,19729247.43
2021-10-21,2021-09-30,27169537.82
2022-03-15,2021-12-31,33997728.13
2022-04-29,2022-03-31,6270096.37
2022-08-20,2022-06-30,12412397.74
2022-10-28,2022-09-30,17840526.64
2023-03-11,2022-12-31,27034301.55
2023-04-25,2023-03-31,6737463.67
2023-08-19,2023-06-30,15290766.74
2023-10-18,2023-09-30,23551769.47
2024-03-09,2023-12-31,26335491.09
2024-04-20,2024-03-31,3464257.59
2024-08-17,2024-06-30,7956304.29
2024-10-19,2024-09-30,10438541.17
2025-03-11,2024-12-31,7225026.01
2025-04-22,2025-03-31,1565815.18
2025-08-19,2025-06-30,3061842.48
2025-10-24,2025-09-30,3573813.38
2026-03-28,2025-12-31,3148629.02
