date,period,value
2020-04-28,2020-03-31,102277951.78
2020-08-28,2020-06-30,240563477.73
2020-10-30,2020-09-30,326496761.22
2021-03-16,2020-12-31,500851580.75
2021-04-28,2021-03-31,121796472.08
2021-08-17,2021-06-30,324575756.99
2021-10-21,2021-09-30,463283095.88
2022-03-15,2021-12-31,525714725.67
2022-04-29,2022-03-31,292352233.11
2022-08-20,2022-06-30,435059369.22
2022-10-28,2022-09-30,740078994.11
2023-03-11,2022-12-31,650700711.71
2023-04-25,2023-03-31,279510330.25
2023-08-19,2023-06-30,555574289.17
2023-10-18,2023-09-30,885643291.16
2024-03-09,2023-12-31,1039878824.28
2024-04-20,2024-03-31,396733322.3
2024-08-17,2024-06-30,692367192.53
2024-10-19,2024-09-30,1035752831.14
2025-03-11,2024-12-31,1156596298.99
2025-04-22,2025-03-31,286747884.82
2025-08-19,2025-06-30,464110853.56
2025-10-24,2025-09-30,809829530.52
2026-03-28,2025-12-31,936333058.39
