date,period,value
2020-04-28,2020-03-31,111259790.29
2020-08-28,2020-06-30,224079118.13
2020-10-30,2020-09-30,362795578.94
2021-03-16,2020-12-31,489084325.71
2021-04-28,2021-03-31,119184657.27
2021-08-17,2021-06-30,271185980.67
2021-10-21,2021-09-30,431600062.23
2022-03-15,2021-12-31,586440756.35
2022-04-29,2022-03-31,137522048.34
2022-08-20,2022-06-30,263345579.05
2022-10-28,2022-09-30,418857169.67
2023-03-11,2022-12-31,579101295.21
2023-04-25,2023-03-31,160678237.49
2023-08-19,2023-06-30,311139925.79
2023-10-18,2023-09-30,487695236.72
2024-03-09,2023-12-31,706888328.39
2024-04-20,2024-03-31,172418391.74
2024-08-17,2024-06-30,338129853.79
2024-10-19,2024-09-30,521734516.18
2025-03-11,2024-12-31,729648082.22
2025-04-22,2025-03-31,156418918.42
2025-08-19,2025-06-30,315250292.22
2025-10-24,2025-09-30,496250760.18
2026-03-28,2025-12-31,754741273.33
