date,period,value
2020-04-21,2020-03-31,611533040.51
2020-08-18,2020-06-30,612102631.21
2020-10-31,2020-09-30,623263261.43
2021-04-27,2020-12-31,627393880.62
2021-04-27,2021-03-31,629843487.99
2021-08-20,2021-06-30,631867755.14
2021-10-29,2021-09-30,634317362.51
2022-04-15,2021-12-31,621366736.24
2022-04-23,2022-03-31,666316698.65
2022-08-26,2022-06-30,681533218.67
2022-10-22,2022-09-30,1350354914.24
2023-04-12,2022-12-31,1335564828.92
2023-04-26,2023-03-31,1342493224.82
2023-08-30,2023-06-30,1325561117.06
2023-10-31,2023-09-30,1316136567.13
2024-04-30,2023-12-31,1220282583.06
2024-04-30,2024-03-31,1236339568.33
2024-08-13,2024-06-30,1249001891.82
2024-10-29,2024-09-30,1249115173.09
2025-04-15,2024-12-31,1259747636.04
2025-04-29,2025-03-31,1166494392.63
2025-08-28,2025-06-30,1135640218.0
2025-10-28,2025-09-30,1137170175.55
