date,period,value
2021-07-01,2020-12-31,2660162700.0
2021-11-05,2021-06-30,2812063100.0
2022-06-28,2021-12-31,3959706206.55
2022-06-28,2022-03-31,4127390710.46
2022-08-30,2022-06-30,7244452355.04
2022-10-28,2022-09-30,4513241257.67
2023-03-30,2022-12-31,6026696688.51
2023-04-29,2023-03-31,4148872664.64
2023-08-30,2023-06-30,4522052346.63
2023-10-28,2023-09-30,3648537965.68
2024-03-29,2023-12-31,4426745702.71
2024-04-27,2024-03-31,5578757339.23
2024-08-17,2024-06-30,6490401453.24
2024-10-30,2024-09-30,6397497832.98
2025-03-29,2024-12-31,6778156567.1
2025-04-26,2025-03-31,3790702865.1
2025-08-29,2025-06-30,5538654998.43
2025-10-29,2025-09-30,7036119330.29
2026-04-01,2025-12-31,7480683642.32
