date,period,value
2021-07-01,2020-12-31,9163800.0
2021-11-05,2021-06-30,5421200.0
2022-06-28,2021-03-31,2075786.24
2022-06-28,2021-12-31,10993812.94
2022-06-28,2022-03-31,3270399.8
2022-08-30,2022-06-30,5903638.55
2022-10-28,2021-09-30,8521755.36
2022-10-28,2022-09-30,8032893.13
2023-03-30,2022-12-31,9635966.53
2023-04-29,2023-03-31,1476998.16
2023-08-30,2023-06-30,3345047.75
2023-10-28,2023-09-30,5939713.85
2024-03-29,2023-12-31,8370982.49
2024-04-27,2024-03-31,1855044.33
2024-08-17,2024-06-30,3926781.48
2024-10-30,2024-09-30,5542761.75
2025-03-29,2024-12-31,7524365.16
2025-04-26,2025-03-31,1539617.45
2025-08-29,2025-06-30,3279975.14
2025-10-29,2025-09-30,4919582.01
2026-04-01,2025-12-31,7412258.04
