date,period,value
2022-04-12,2021-12-31,67556675.49
2022-04-19,2022-03-31,67556675.49
2022-08-10,2022-06-30,34531841.35
2022-10-18,2022-09-30,55253312.77
2023-04-18,2022-12-31,77523821.98
2023-04-25,2023-03-31,77523821.98
2023-08-10,2023-06-30,77523821.98
2023-10-20,2023-09-30,76713992.7
2024-04-18,2023-12-31,54000000.0
2024-04-25,2024-03-31,54000000.0
2024-08-09,2024-06-30,54023192.93
2024-10-18,2024-09-30,54023192.93
2025-04-18,2024-12-31,54000000.0
2025-04-25,2025-03-31,54000000.0
