date,period,value
2020-10-28,2020-06-30,202844124.41
2020-12-02,2020-09-30,234074028.22
2021-04-24,2020-12-31,717238075.41
2021-04-28,2021-03-31,283682167.27
2021-08-27,2021-06-30,370831030.56
2021-10-29,2021-09-30,255089854.07
2022-04-26,2021-12-31,317149811.92
2022-04-29,2022-03-31,424959499.78
2022-08-30,2022-06-30,448722344.6
2022-10-26,2022-09-30,384245070.81
2023-04-24,2022-12-31,554759077.37
2023-04-27,2023-03-31,506437459.47
2023-08-26,2023-06-30,500402308.17
2023-10-26,2023-09-30,516359858.85
2024-04-22,2023-12-31,744856469.61
2024-04-25,2024-03-31,455778226.04
2024-08-21,2024-06-30,566227848.34
2024-10-25,2024-09-30,486578825.27
2025-04-21,2024-12-31,584967037.12
2025-04-25,2025-03-31,439441117.96
2025-08-19,2025-06-30,391998774.22
2025-10-28,2025-09-30,289773802.11
