date,period,value
2020-04-25,2020-03-31,859593000.0
2020-08-27,2020-06-30,2125047000.0
2020-10-31,2020-09-30,2125257000.0
2021-03-31,2020-12-31,1921193000.0
2021-04-28,2021-03-31,1921225000.0
2021-08-28,2021-06-30,1801131000.0
2021-10-29,2021-09-30,2470697000.0
2022-03-30,2021-12-31,3403536000.0
2022-04-30,2022-03-31,3462829000.0
2022-08-16,2022-06-30,3501949000.0
2022-10-26,2022-09-30,3502407000.0
2023-03-28,2022-12-31,1881345000.0
2023-04-28,2023-03-31,2549028000.0
2023-08-29,2023-06-30,1500903000.0
2023-10-31,2023-09-30,3804894000.0
2024-03-30,2023-12-31,3808702000.0
2024-04-27,2024-03-31,2804366000.0
2024-08-28,2024-06-30,2808283000.0
2024-10-30,2024-09-30,1803771000.0
2025-03-29,2024-12-31,1807653000.0
2025-04-22,2025-03-31,1951119000.0
2025-08-16,2025-06-30,1957692000.0
2025-10-29,2025-09-30,650292000.0
