date,period,value
2020-04-25,2020-03-31,516710000.0
2020-08-27,2020-06-30,5561000.0
2020-10-31,2020-09-30,9844000.0
2021-03-31,2020-12-31,8051000.0
2021-04-28,2021-03-31,67221000.0
2021-08-28,2021-06-30,40823000.0
2021-10-29,2021-09-30,30751000.0
2022-03-30,2021-12-31,7693000.0
2022-04-30,2022-03-31,21101000.0
2022-08-16,2022-06-30,18019000.0
2022-10-26,2022-09-30,48724000.0
2023-03-28,2022-12-31,8649000.0
2023-04-28,2023-03-31,11033000.0
2023-08-29,2023-06-30,27250000.0
2023-10-31,2023-09-30,11559000.0
2024-03-30,2023-12-31,100477000.0
2024-04-27,2024-03-31,33710000.0
2024-08-28,2024-06-30,27101000.0
2024-10-30,2024-09-30,18911000.0
2025-03-29,2024-12-31,16554000.0
2025-04-22,2025-03-31,11050000.0
2025-08-16,2025-06-30,8985000.0
2025-10-29,2025-09-30,6740000.0
