date,period,value
2020-04-25,2020-03-31,164857000.0
2020-08-27,2020-06-30,108903000.0
2020-10-31,2020-09-30,112636000.0
2021-03-31,2020-12-31,133046000.0
2021-04-28,2021-03-31,142953000.0
2021-08-28,2021-06-30,146544000.0
2021-10-29,2021-09-30,153517000.0
2022-03-30,2021-12-31,159641000.0
2022-04-30,2022-03-31,155661000.0
2022-08-16,2022-06-30,153489000.0
2022-10-26,2022-09-30,166715000.0
2023-03-28,2022-12-31,198698000.0
2023-04-28,2023-03-31,154398000.0
2023-08-29,2023-06-30,124259000.0
2023-10-31,2023-09-30,124780000.0
2024-03-30,2023-12-31,91877000.0
2024-04-27,2024-03-31,152737000.0
2024-08-28,2024-06-30,95361000.0
2024-10-30,2024-09-30,117591000.0
2025-03-29,2024-12-31,306239000.0
2025-04-22,2025-03-31,265381000.0
2025-08-16,2025-06-30,319482000.0
2025-10-29,2025-09-30,264511000.0
