date,period,value
2020-04-25,2020-03-31,100232164000.0
2020-08-27,2020-06-30,105958712000.0
2020-10-31,2020-09-30,106061107000.0
2021-03-31,2020-12-31,105759036000.0
2021-04-28,2021-03-31,110976223000.0
2021-08-28,2021-06-30,115263209000.0
2021-10-29,2021-09-30,111867400000.0
2022-03-30,2021-12-31,117447493000.0
2022-04-30,2022-03-31,119108471000.0
2022-08-16,2022-06-30,123766859000.0
2022-10-26,2022-09-30,128033734000.0
2023-03-28,2022-12-31,129834790000.0
2023-04-28,2023-03-31,135989184000.0
2023-08-29,2023-06-30,140303186000.0
2023-10-31,2023-09-30,140965213000.0
2024-03-30,2023-12-31,142367607000.0
2024-04-27,2024-03-31,149921759000.0
2024-08-28,2024-06-30,150562860000.0
2024-10-30,2024-09-30,149723605000.0
2025-03-29,2024-12-31,154991816000.0
2025-04-22,2025-03-31,164356978000.0
2025-08-16,2025-06-30,164827682000.0
2025-10-29,2025-09-30,167942282000.0
