date,period,value
2020-04-25,2020-03-31,248489000.0
2020-08-27,2020-06-30,173470000.0
2020-10-31,2020-09-30,304173000.0
2021-03-31,2020-12-31,457097000.0
2021-04-28,2021-03-31,498931000.0
2021-08-28,2021-06-30,529288000.0
2021-10-29,2021-09-30,564139000.0
2022-03-30,2021-12-31,414815000.0
2022-04-30,2022-03-31,317643000.0
2022-08-16,2022-06-30,268849000.0
2022-10-26,2022-09-30,185626000.0
2023-03-28,2022-12-31,231701000.0
2023-04-28,2023-03-31,208514000.0
2023-08-29,2023-06-30,111458000.0
2023-10-31,2023-09-30,110011000.0
2024-03-30,2023-12-31,78863000.0
2024-04-27,2024-03-31,107033000.0
2024-08-28,2024-06-30,165259000.0
2024-10-30,2024-09-30,232452000.0
2025-03-29,2024-12-31,224138000.0
2025-04-22,2025-03-31,303767000.0
2025-08-16,2025-06-30,217464000.0
2025-10-29,2025-09-30,356599000.0
