date,period,value
2020-04-30,2020-03-31,589816.19
2020-08-26,2020-06-30,-589454.85
2020-10-30,2020-09-30,-4247374.35
2021-04-22,2020-12-31,-4446833.54
2021-04-27,2021-03-31,-333371.43
2021-08-28,2021-06-30,-4182546.05
2021-10-30,2021-09-30,-7255222.98
2022-03-16,2021-12-31,-7413670.67
2022-04-26,2022-03-31,-3629390.76
2022-08-31,2022-06-30,-11613313.25
2022-10-28,2022-09-30,-14095800.08
2023-04-12,2022-12-31,-11062478.21
2023-04-28,2023-03-31,-3678740.31
2023-08-30,2023-06-30,-14786239.2
2023-10-31,2023-09-30,-13299015.58
2024-04-13,2023-12-31,-10617807.73
2024-04-27,2024-03-31,-5582867.94
2024-08-28,2024-06-30,-22517422.24
2024-10-29,2024-09-30,-22420155.9
2025-03-15,2024-12-31,-13936668.66
2025-04-29,2025-03-31,-3625809.77
2025-08-28,2025-06-30,-22655155.64
2025-10-30,2025-09-30,-23642012.15
2026-03-20,2025-12-31,-11179635.51
