date,period,value
2020-04-29,2020-03-31,433052711.23
2020-08-22,2020-06-30,497977050.47
2020-10-27,2020-09-30,913443946.55
2021-04-16,2020-12-31,896174534.03
2021-04-16,2021-03-31,1007120873.47
2021-08-17,2021-06-30,1139735374.2
2021-10-28,2021-09-30,1553203667.36
2022-03-31,2021-12-31,1221617458.19
2022-04-30,2022-03-31,1203473916.29
2022-08-31,2022-06-30,1214952661.25
2022-10-28,2022-09-30,1156744524.18
2023-03-31,2022-12-31,875842684.26
2023-04-29,2023-03-31,660458191.29
2023-08-29,2023-06-30,1188028494.34
2023-10-28,2023-09-30,1326542235.79
2024-03-15,2023-12-31,1039313562.99
2024-04-25,2024-03-31,1064340618.45
2024-08-29,2024-06-30,860392463.62
2024-10-30,2024-09-30,575000000.0
2025-04-26,2024-12-31,410930000.0
2025-04-29,2025-03-31,507009789.85
2025-08-27,2025-06-30,440764789.85
2025-10-29,2025-09-30,415754646.05
