date,period,value
2020-04-29,2020-03-31,429360954.81
2020-08-22,2020-06-30,393840852.34
2020-10-27,2020-09-30,702685982.79
2021-04-16,2020-12-31,472371646.84
2021-04-16,2021-03-31,403246879.2
2021-08-17,2021-06-30,340367949.06
2021-10-28,2021-09-30,341970186.66
2022-03-31,2021-12-31,432633181.25
2022-04-30,2022-03-31,317835682.9
2022-08-31,2022-06-30,425893140.53
2022-10-28,2022-09-30,388854109.36
2023-03-31,2022-12-31,399613938.71
2023-04-29,2023-03-31,404051043.53
2023-08-29,2023-06-30,453811414.69
2023-10-28,2023-09-30,741726738.92
2024-03-15,2023-12-31,870855505.42
2024-04-25,2024-03-31,817476014.41
2024-08-29,2024-06-30,725005028.31
2024-10-30,2024-09-30,777013304.01
2025-04-26,2024-12-31,648550852.07
2025-04-29,2025-03-31,604553975.48
2025-08-27,2025-06-30,536645831.81
2025-10-29,2025-09-30,656896990.38
