date,period,value
2021-12-28,2020-12-31,215870633.77
2021-12-28,2021-06-30,137153078.96
2022-06-21,2021-12-31,236498844.56
2022-09-19,2022-06-30,155451339.54
2022-11-09,2022-09-30,198396146.08
2023-03-30,2022-12-31,188838279.06
2023-04-27,2023-03-31,181130017.23
2023-08-10,2023-06-30,133107809.24
2023-10-27,2023-09-30,111428974.34
2024-03-29,2023-12-31,114905652.62
2024-04-26,2024-03-31,104339749.79
2024-08-10,2024-06-30,142299027.22
2024-10-30,2024-09-30,201578710.67
2025-03-31,2024-12-31,230706030.95
2025-04-24,2025-03-31,179018829.37
2025-08-14,2025-06-30,142728595.25
2025-10-28,2025-09-30,167810579.56
2026-03-27,2025-12-31,186810462.8
