date,period,value
2020-04-28,2020-03-31,244276277.4
2020-08-29,2020-06-30,244526887.4
2020-10-20,2020-09-30,245683027.4
2021-04-22,2020-12-31,221640038.81
2021-04-24,2021-03-31,223930205.48
2021-08-18,2021-06-30,226301649.93
2021-10-20,2021-09-30,228624751.78
2022-03-22,2021-12-31,21464228.58
2022-04-30,2022-03-31,11457505.98
2022-08-13,2022-06-30,1442150.63
2022-10-18,2022-09-30,1448642.6
2023-04-15,2022-12-31,1633849.97
2023-04-26,2023-03-31,2275055.22
2023-08-18,2023-06-30,1541885.55
2023-10-28,2023-09-30,4579427.85
2024-04-16,2023-12-31,60688565.35
2024-04-26,2024-03-31,60819425.84
2024-08-21,2024-06-30,53530078.35
2024-10-29,2024-09-30,55512186.61
2025-04-18,2024-12-31,58767733.98
2025-04-29,2025-03-31,58570189.86
2025-08-26,2025-06-30,57358143.3
2025-10-28,2025-09-30,8188789.12
