date,period,value
2021-08-28,2021-06-30,34498627.42
2021-10-29,2021-09-30,30314230.49
2022-04-14,2021-12-31,37914652.34
2022-04-14,2022-03-31,34504075.47
2022-08-19,2022-06-30,35039936.67
2022-10-28,2022-09-30,38019616.79
2023-04-18,2022-12-31,32716988.58
2023-04-29,2023-03-31,28058289.6
2023-08-25,2023-06-30,23841584.19
2023-10-28,2023-09-30,20733002.6
2024-04-13,2023-12-31,23985892.12
2024-04-27,2024-03-31,21618614.55
2024-08-29,2024-06-30,18918686.29
2024-10-30,2024-09-30,14599400.78
2025-04-21,2024-12-31,14291418.72
2025-04-29,2025-03-31,14894630.37
2025-08-28,2025-06-30,12340495.72
2025-10-29,2025-09-30,13731025.82
