date,period,value
2021-04-17,2020-12-31,-1939960550.91
2021-07-31,2021-06-30,408740.03
2021-10-16,2021-09-30,377607.68
2022-03-29,2021-12-31,-31384145.93
2022-04-26,2022-03-31,7635.76
2022-08-18,2022-06-30,-40482.21
2022-10-24,2022-09-30,350643.26
2023-04-26,2022-12-31,-41886914.48
2023-04-26,2023-03-31,18932.82
2023-08-19,2023-06-30,-9079922.34
2023-10-26,2023-09-30,-8708275.9
2024-04-20,2023-12-31,-35950321.96
2024-04-20,2024-03-31,11637.36
2024-08-16,2024-06-30,-9744805.49
2024-10-19,2024-09-30,-9730798.96
2025-04-19,2024-12-31,-40389795.12
2025-04-19,2025-03-31,4492.03
2025-08-07,2025-06-30,-7896091.05
2025-10-25,2025-09-30,-13249861.5
