date,period,value
2020-04-30,2020-03-31,629523478.48
2020-08-20,2020-06-30,1670992013.71
2020-10-29,2020-09-30,1814880201.61
2021-04-23,2020-12-31,2689842946.34
2021-04-23,2021-03-31,561655016.66
2021-08-24,2021-06-30,974199287.31
2021-10-28,2021-09-30,2056808415.1
2022-04-25,2021-12-31,3253870552.54
2022-04-25,2022-03-31,542334163.59
2022-08-25,2022-06-30,1011239038.8
2022-10-28,2022-09-30,1518566385.78
2023-04-25,2022-12-31,2105971781.07
2023-04-25,2023-03-31,655932449.78
2023-08-28,2023-06-30,1559996762.24
2023-10-27,2023-09-30,2024658686.9
2024-04-26,2023-12-31,3091623255.5
2024-04-26,2024-03-31,919044782.4
2024-08-19,2024-06-30,2221018311.28
2024-10-25,2024-09-30,3265912431.01
2025-04-16,2024-12-31,4062332216.92
2025-04-29,2025-03-31,752741798.99
2025-08-22,2025-06-30,1471383602.17
2025-10-25,2025-09-30,2152161711.9
