date,period,value
2020-04-20,2020-03-31,4491737961.18
2020-08-31,2020-06-30,5250244812.04
2020-10-31,2020-09-30,5493421375.03
2021-03-31,2020-12-31,3213507158.14
2021-04-28,2021-03-31,3401675067.7
2021-08-30,2021-06-30,4309610018.96
2021-10-28,2021-09-30,4469253265.52
2022-04-30,2021-12-31,3931421363.82
2022-04-30,2022-03-31,4461269190.04
2022-08-19,2022-06-30,4511940030.4
2022-10-27,2022-09-30,4323364498.59
2023-04-25,2022-12-31,3689945449.47
2023-04-25,2023-03-31,4334002793.39
2023-08-31,2023-06-30,4719393601.52
2023-10-31,2023-09-30,3696796176.39
2024-03-30,2023-12-31,3717539328.78
2024-04-25,2024-03-31,4056317506.31
2024-08-22,2024-06-30,4195352360.65
2024-10-31,2024-09-30,4084793521.95
2025-04-01,2024-12-31,3866029899.01
2025-04-28,2025-03-31,4540304703.84
2025-08-22,2025-06-30,4098306785.81
2025-10-31,2025-09-30,3915500541.89
2026-03-31,2025-12-31,4215508792.15
