date,period,value
2020-04-29,2020-03-31,-18188788.56
2020-08-26,2020-06-30,-2834306.84
2020-10-30,2020-09-30,-8185978.13
2021-04-24,2020-12-31,75256300.29
2021-04-28,2021-03-31,-42441527.87
2021-08-25,2021-06-30,-40657816.26
2021-10-29,2021-09-30,-51315297.5
2022-04-23,2021-12-31,14818469.87
2022-04-29,2022-03-31,-23617999.95
2022-08-27,2022-06-30,-23686818.58
2022-10-29,2022-09-30,20898230.57
2023-04-26,2022-12-31,-67107075.47
2023-04-28,2023-03-31,-13710143.92
2023-08-25,2023-06-30,-6637896.13
2023-10-28,2023-09-30,73459126.34
2024-04-25,2023-12-31,884483675.75
2024-04-26,2024-03-31,489459898.06
2024-08-30,2024-06-30,157628143.14
2024-10-30,2024-09-30,-399222114.47
2025-04-26,2024-12-31,-206902098.41
2025-04-30,2025-03-31,667583701.7
2025-08-23,2025-06-30,720065908.71
2025-10-31,2025-09-30,466377094.54
