date,period,value
2020-04-29,2020-03-31,6225861.2
2020-08-26,2020-06-30,6225861.2
2020-10-30,2020-09-30,6225861.2
2021-04-24,2020-12-31,6225861.2
2021-04-28,2021-03-31,6225861.2
2021-08-25,2021-06-30,6225861.2
2021-10-29,2021-09-30,6225861.2
2022-04-23,2021-12-31,6225861.2
2022-04-29,2022-03-31,6225861.2
2022-08-27,2022-06-30,6225861.2
2022-10-29,2022-09-30,6225861.2
2023-04-26,2022-12-31,6225861.2
2023-04-28,2023-03-31,6225861.2
2023-08-25,2023-06-30,6225861.2
2023-10-28,2023-09-30,6225861.2
2024-04-25,2023-12-31,6225861.2
2024-04-26,2024-03-31,6225861.2
2024-08-30,2024-06-30,6225861.2
2024-10-30,2024-09-30,6225861.2
2025-04-26,2024-12-31,6225861.2
2025-04-30,2025-03-31,6225861.2
2025-08-23,2025-06-30,6225861.2
2025-10-31,2025-09-30,6225861.2
