date,period,value
2020-04-29,2020-03-31,6821333.47
2020-08-26,2020-06-30,24124709.82
2020-10-30,2020-09-30,10609247.5
2021-04-24,2020-12-31,31337249.62
2021-04-28,2021-03-31,43437276.47
2021-08-25,2021-06-30,14724612.87
2021-10-29,2021-09-30,13122427.44
2022-04-23,2021-12-31,12001947.91
2022-04-29,2022-03-31,25094782.82
2022-08-27,2022-06-30,25611557.55
2022-10-29,2022-09-30,20547204.48
2023-04-26,2022-12-31,40672761.2
2023-04-28,2023-03-31,39833947.9
2023-08-25,2023-06-30,72537370.99
2023-10-28,2023-09-30,27791486.15
2024-04-25,2023-12-31,92293366.85
2024-04-26,2024-03-31,66485840.09
2024-08-30,2024-06-30,40994011.49
2024-10-30,2024-09-30,34347241.94
2025-04-26,2024-12-31,83964549.13
2025-04-30,2025-03-31,51292009.22
2025-08-23,2025-06-30,42393027.87
2025-10-31,2025-09-30,14263663.19
