date,period,value
2020-04-29,2020-03-31,10911.6
2020-08-26,2020-06-30,18660.1
2020-10-30,2020-09-30,25502.87
2021-04-24,2020-12-31,36739.05
2021-04-28,2021-03-31,19032.51
2021-08-25,2021-06-30,32346.12
2021-10-29,2021-09-30,42467.89
2022-04-23,2021-12-31,54488.48
2022-04-29,2022-03-31,10989.14
2022-08-27,2022-06-30,18825.27
2022-10-29,2022-09-30,23353.78
2023-04-26,2022-12-31,30934.28
2023-04-28,2023-03-31,6677.75
2023-08-25,2023-06-30,12316.92
2023-10-28,2023-09-30,17086.13
2024-04-25,2023-12-31,24105.74
2024-04-26,2024-03-31,4957.18
2024-08-30,2024-06-30,9756.93
2024-10-30,2024-09-30,16350.15
2025-04-26,2024-12-31,24022.3
2025-04-30,2025-03-31,7230.54
2025-08-23,2025-06-30,10567.1
2025-10-31,2025-09-30,13535.6
