date,period,value
2021-02-08,2020-06-30,4903129.75
2021-02-08,2020-12-31,12025043.72
2021-04-28,2020-03-31,1940325.63
2021-04-28,2021-03-31,1805493.22
2021-08-24,2021-06-30,4397166.73
2021-10-26,2020-09-30,7368741.14
2021-10-26,2021-09-30,7681035.35
2022-04-19,2021-12-31,10204678.68
2022-04-26,2022-03-31,3595740.43
2022-08-24,2022-06-30,6337484.27
2022-10-25,2022-09-30,10217239.64
2023-04-19,2022-12-31,13591455.12
2023-04-25,2023-03-31,3088790.32
2023-08-24,2023-06-30,6565571.23
2023-10-24,2023-09-30,11096218.46
2024-04-19,2023-12-31,25501638.21
2024-04-26,2024-03-31,12789639.95
2024-08-27,2024-06-30,26641025.84
2024-10-25,2024-09-30,41442658.15
2025-04-21,2024-12-31,55753656.9
2025-04-25,2025-03-31,11908010.83
2025-08-26,2025-06-30,28610454.07
2025-10-27,2025-09-30,49529083.98
