date,period,value
2020-04-30,2020-03-31,66156182.01
2020-08-12,2020-06-30,64704271.0
2020-10-27,2020-09-30,173258509.24
2021-04-09,2020-12-31,176704490.07
2021-04-28,2021-03-31,664913.62
2021-08-19,2021-06-30,2703934.22
2021-10-27,2021-09-30,5360974.57
2022-04-15,2021-12-31,21154071.13
2022-04-27,2022-03-31,1122260.05
2022-08-12,2022-06-30,1188096.87
2022-10-29,2022-09-30,2838017.11
2023-04-28,2022-12-31,7006092.01
2023-04-28,2023-03-31,521328.19
2023-08-25,2023-06-30,14923333.55
2023-10-27,2023-09-30,27405437.63
2024-04-26,2023-12-31,41477576.68
2024-04-26,2024-03-31,504005.79
2024-08-29,2024-06-30,860111.23
2024-10-26,2024-09-30,5946143.33
2025-04-29,2024-12-31,51203692.34
2025-04-29,2025-03-31,7653406.18
2025-08-29,2025-06-30,16055902.35
2025-10-28,2025-09-30,24677219.7
