date,period,value
2020-04-30,2020-03-31,160840.43
2020-08-25,2020-06-30,1122181.06
2020-10-20,2020-09-30,1477207.64
2021-03-23,2020-12-31,6555858.28
2021-04-20,2021-03-31,618098.53
2021-08-17,2021-06-30,6228580.98
2021-10-28,2021-09-30,6946431.27
2022-03-18,2021-12-31,10174395.86
2022-04-28,2022-03-31,1301073.11
2022-08-27,2022-06-30,2760157.03
2022-10-26,2022-09-30,4191993.33
2023-03-18,2022-12-31,15166482.76
2023-04-22,2023-03-31,-3494171.61
2023-08-25,2023-06-30,-1512560.64
2023-10-27,2023-09-30,-602594.71
2024-03-16,2023-12-31,1449530.89
2024-04-26,2024-03-31,812546.97
2024-08-30,2024-06-30,2258001.64
2024-10-31,2024-09-30,5164484.55
2025-03-17,2024-12-31,7121167.21
2025-04-29,2025-03-31,657393.73
2025-08-28,2025-06-30,5024655.19
2025-10-30,2025-09-30,7169237.22
2026-03-14,2025-12-31,9859618.83
