date,period,value
2022-06-02,2020-12-31,100
2022-06-02,2021-12-31,100
2022-09-29,2022-06-30,100
2022-12-29,2021-09-30,100
2022-12-29,2022-09-30,100
2024-02-26,2022-12-31,100
2024-02-26,2023-06-30,100
2024-03-30,2023-12-31,100
2024-07-05,2023-03-31,100
2024-07-05,2024-03-31,100
2024-08-29,2024-06-30,100
2024-10-29,2023-09-30,100
2024-10-29,2024-09-30,100
2025-04-24,2024-12-31,100
2025-04-29,2025-03-31,100
2025-08-29,2025-06-30,100
2025-10-25,2025-09-30,100
2026-03-31,2025-12-31,100
