date,period,value
2020-04-24,2020-03-31,6851602.0
2020-08-21,2020-06-30,10195174.58
2020-10-29,2020-09-30,10598003.74
2021-04-16,2020-12-31,10767910.24
2021-04-30,2021-03-31,6815805.58
2021-08-28,2021-06-30,7019077.41
2021-10-28,2021-09-30,10799451.36
2022-04-22,2021-12-31,11673762.51
2022-04-28,2022-03-31,8356863.77
2022-08-25,2022-06-30,26111452.32
2022-10-31,2022-09-30,33592755.2
2023-04-25,2022-12-31,50953852.7
2023-04-28,2023-03-31,5115312.33
2023-08-22,2023-06-30,5492214.06
2023-10-27,2023-09-30,9244523.68
2024-04-25,2023-12-31,9244523.68
2024-04-30,2024-03-31,4551140.97
2024-08-30,2024-06-30,7118298.15
2024-10-30,2024-09-30,12020043.83
2025-04-23,2024-12-31,16295310.62
2025-04-29,2025-03-31,4188740.34
2025-08-27,2025-06-30,28773626.48
2025-10-30,2025-09-30,33848212.49
