date,period,value
2021-04-16,2020-12-31,1182424.45
2021-04-30,2021-03-31,1062416.81
2021-08-28,2021-06-30,545926.44
2021-10-28,2021-09-30,1736991.28
2022-04-22,2021-12-31,1955462.29
2022-04-28,2022-03-31,1929217.33
2022-08-25,2022-06-30,1539227.56
2022-10-31,2022-09-30,1528270.1
2023-04-25,2022-12-31,2194928.45
2023-04-28,2023-03-31,2194928.45
2023-10-27,2023-09-30,975947.1
2024-04-25,2023-12-31,643732.67
2024-04-30,2024-03-31,643732.67
2024-08-30,2024-06-30,559445.32
2024-10-30,2024-09-30,655741.2
2025-04-23,2024-12-31,946244.31
2025-04-29,2025-03-31,3952306.9
2025-08-27,2025-06-30,6541405.32
2025-10-30,2025-09-30,7382769.7
