date,period,value
2020-04-29,2020-03-31,132025838.15
2020-08-27,2020-06-30,182799056.57
2020-10-28,2020-09-30,319038249.35
2021-04-28,2020-12-31,414987334.02
2021-04-28,2021-03-31,225654105.36
2021-08-21,2021-06-30,479807542.66
2021-10-29,2021-09-30,1580259909.0
2022-04-28,2021-12-31,1772498775.91
2022-04-28,2022-03-31,27174843.34
2022-08-26,2022-06-30,53089921.54
2022-10-28,2022-09-30,72671671.05
2023-04-28,2022-12-31,234741080.19
2023-04-28,2023-03-31,2753779.84
2023-08-30,2023-06-30,27724074.0
2023-10-28,2023-09-30,44894902.21
2024-04-30,2023-12-31,61303885.38
2024-04-30,2024-03-31,86005034.15
2024-08-30,2024-06-30,165376018.68
2024-10-31,2024-09-30,187497482.09
2025-04-19,2024-12-31,57990508.99
2025-04-19,2025-03-31,250894275.65
2025-08-30,2025-06-30,269310919.16
2025-10-30,2025-09-30,333745054.1
