date,period,value
2020-04-29,2020-03-31,2355357.48
2020-08-26,2020-06-30,11144939.92
2020-10-28,2020-09-30,14324030.33
2021-04-29,2020-12-31,43605799.63
2021-04-29,2021-03-31,2081161.78
2021-08-28,2021-06-30,17485416.8
2021-10-29,2021-09-30,67485698.14
2022-03-31,2021-12-31,95051864.27
2022-04-28,2022-03-31,6086153.88
2022-08-31,2022-06-30,22040820.7
2022-10-29,2022-09-30,55623914.73
2023-04-08,2022-12-31,10923397.46
2023-04-27,2023-03-31,53104.01
2023-08-30,2023-06-30,350568.69
2023-10-31,2023-09-30,473371.56
2024-04-26,2023-12-31,3547916.98
2024-04-26,2024-03-31,176519.16
2024-08-30,2024-06-30,2232405.37
2024-10-26,2024-09-30,5773422.72
2025-04-25,2024-12-31,9195194.05
2025-04-25,2025-03-31,840239.78
2025-08-29,2025-06-30,11423474.56
2025-10-28,2025-09-30,15357065.67
