date,period,value
2020-12-18,2020-06-30,3403050642.09
2021-04-30,2020-12-31,1158552973.65
2021-12-07,2020-09-30,7726055162.87
2021-12-07,2021-06-30,7847397113.55
2021-12-07,2021-09-30,97654888.91
2022-04-28,2021-03-31,21975448.04
2022-04-28,2021-12-31,62220000.0
2022-04-28,2022-03-31,3843050313.88
2022-08-30,2022-06-30,16252602675.3
2022-10-29,2022-09-30,17830644101.4
2023-04-29,2022-12-31,17378428015.66
2023-04-29,2023-03-31,1953566756.91
2025-04-28,2024-12-31,1569209978.12
2025-04-28,2025-03-31,2191595692.24
2025-08-28,2025-06-30,9902136692.76
2025-10-31,2025-09-30,7832735225.31
