date,period,value
2021-04-30,2020-12-31,4855730000.0
2021-12-07,2021-06-30,3810000000.0
2022-04-28,2021-03-31,2540000000.0
2022-04-28,2021-12-31,8480000000.0
2022-04-28,2022-03-31,3526239810.74
2022-08-30,2022-06-30,7270000000.0
2022-10-29,2022-09-30,7620000000.0
2023-04-29,2022-12-31,11460000000.0
2023-04-29,2023-03-31,4830000000.0
2023-08-26,2023-06-30,5870000000.0
2023-10-28,2023-09-30,2770000000.0
2024-04-27,2023-12-31,770000000.0
2024-08-29,2024-06-30,4900000000.0
2025-08-28,2025-06-30,4016635690.0
2025-10-31,2025-09-30,4016817158.2
