date,period,value
2021-04-30,2020-12-31,1428914824.13
2021-12-07,2020-09-30,2951116765.26
2021-12-07,2021-06-30,5433504066.06
2021-12-07,2021-09-30,5699492628.77
2022-04-28,2021-03-31,1675897470.95
2022-04-28,2021-12-31,3344374189.96
2022-08-30,2022-06-30,985755171.65
2022-10-29,2022-09-30,3658539855.4
2023-04-29,2022-12-31,682189173.5
2023-04-29,2023-03-31,6220814447.5
2023-10-28,2023-09-30,3783853555.77
2024-04-27,2024-03-31,803249093.21
2025-04-28,2025-03-31,513701152.67
2025-08-28,2025-06-30,2985123230.0
