date,period,value
2020-04-30,2020-03-31,177014480321.04
2020-08-20,2020-06-30,183394844965.49
2020-10-23,2020-09-30,185119576551.81
2021-04-30,2020-12-31,189014790770.08
2021-04-30,2021-03-31,198781463690.34
2021-08-31,2021-06-30,208693068943.53
2021-10-27,2021-09-30,209110263053.41
2022-04-28,2021-12-31,210116105695.5
2022-04-28,2022-03-31,209179907169.56
2022-08-30,2022-06-30,212661429976.77
2022-10-29,2022-09-30,219454635428.41
2023-04-29,2022-12-31,220131223933.25
2023-04-29,2023-03-31,229894776936.42
2023-08-26,2023-06-30,237213000063.12
2023-10-28,2023-09-30,237890042972.86
2024-04-27,2023-12-31,238067756336.3
2024-04-27,2024-03-31,248127268407.45
2024-08-29,2024-06-30,245969111150.02
2024-10-29,2024-09-30,247825294084.62
2025-04-28,2024-12-31,245368982380.98
2025-04-28,2025-03-31,262989747529.44
2025-08-28,2025-06-30,257381839150.15
2025-10-31,2025-09-30,260470621518.67
