date,period,value
2020-04-30,2020-03-31,1226281819.17
2020-08-20,2020-06-30,1648400147.5
2020-10-23,2020-09-30,5736474806.61
2021-04-30,2020-12-31,7628195118.05
2021-04-30,2021-03-31,7716381491.8
2021-08-31,2021-06-30,8954119793.98
2021-10-27,2021-09-30,12331578073.46
2022-04-28,2021-12-31,17533322656.5
2022-04-28,2022-03-31,18676058580.99
2022-08-30,2022-06-30,17155701893.71
2022-10-29,2022-09-30,12926639452.15
2023-04-29,2022-12-31,9874669985.7
2023-04-29,2023-03-31,10444386930.64
2023-08-26,2023-06-30,11948170388.86
2023-10-28,2023-09-30,11575922057.43
2024-04-27,2023-12-31,11439425863.21
2024-04-27,2024-03-31,11111531757.52
2024-08-29,2024-06-30,11224831776.19
2024-10-29,2024-09-30,10981080194.1
2025-04-28,2024-12-31,11126373943.89
2025-04-28,2025-03-31,11594515155.93
2025-08-28,2025-06-30,10991377898.74
2025-10-31,2025-09-30,10732400907.83
