date,period,value
2020-12-18,2020-06-30,171609051.86
2021-04-30,2020-12-31,6441446.01
2021-12-07,2021-06-30,483935154.56
2021-12-07,2021-09-30,118179015.75
2022-04-28,2021-03-31,65548248.47
2023-04-29,2022-12-31,14465669.7
2023-04-29,2023-03-31,37345126.63
2023-08-26,2023-06-30,215828347.09
2023-10-28,2023-09-30,217941180.22
2024-04-27,2023-12-31,182589610.85
2024-04-27,2024-03-31,136100310.84
2024-08-29,2024-06-30,574358995.81
2024-10-29,2024-09-30,2478414047.8
2025-04-28,2024-12-31,29078595.38
2025-04-28,2025-03-31,1370162181.54
2025-08-28,2025-06-30,404784059.56
2025-10-31,2025-09-30,500773781.78
