date,period,value
2020-04-30,2020-03-31,504543270.47
2020-08-20,2020-06-30,767729317.09
2020-10-23,2020-09-30,784116635.31
2021-04-30,2020-12-31,1006196047.28
2021-04-30,2021-03-31,611575808.77
2021-08-31,2021-06-30,1664200040.48
2021-10-27,2021-09-30,840832883.56
2022-04-28,2021-12-31,1322200492.27
2022-04-28,2022-03-31,1249416865.43
2022-08-30,2022-06-30,1765633144.28
2022-10-29,2022-09-30,1943970995.62
2023-04-29,2022-12-31,1158895459.9
2023-04-29,2023-03-31,1321167639.8
2023-08-26,2023-06-30,2147824015.31
2023-10-28,2023-09-30,1511102621.68
2024-04-27,2023-12-31,1141448534.31
2024-04-27,2024-03-31,1272382495.83
2024-08-29,2024-06-30,1783636139.83
2024-10-29,2024-09-30,1506483947.73
2025-04-28,2024-12-31,1268102943.53
2025-04-28,2025-03-31,2902263304.87
2025-08-28,2025-06-30,1780365812.99
2025-10-31,2025-09-30,1550757773.99
