date,period,value
2020-04-28,2020-03-31,399294442.82
2020-08-28,2020-06-30,434368204.7
2020-10-26,2020-09-30,437623907.07
2021-04-29,2020-12-31,637130102.07
2021-04-29,2021-03-31,812374140.28
2021-08-27,2021-06-30,1022184087.84
2021-10-29,2021-09-30,821213487.34
2022-04-29,2021-12-31,720898004.59
2022-04-29,2022-03-31,744376643.79
2022-08-24,2022-06-30,103180364.15
2022-10-28,2022-09-30,92893262.4
2023-04-27,2022-12-31,84389288.89
2023-04-27,2023-03-31,113834615.27
2023-08-26,2023-06-30,155584216.31
2023-10-27,2023-09-30,163694249.67
2024-04-25,2023-12-31,312186790.43
2024-04-25,2024-03-31,319332425.13
2024-08-24,2024-06-30,94227489.85
2024-10-26,2024-09-30,219665593.84
2025-04-26,2024-12-31,350052859.73
2025-04-26,2025-03-31,345073689.09
2025-08-22,2025-06-30,357831626.29
2025-10-24,2025-09-30,554831057.39
