date,period,value
2020-10-26,2020-09-30,7692780.0
2021-04-29,2021-03-31,1150693.13
2021-08-27,2021-06-30,5418182.08
2022-04-29,2022-03-31,7572655.0
2022-08-24,2022-06-30,2927502.17
2022-10-28,2022-09-30,7789251.57
2023-04-27,2022-12-31,252969.6
2023-04-27,2023-03-31,4974811.88
2023-08-26,2023-06-30,7366039.47
2023-10-27,2023-09-30,4594097.71
2024-04-25,2023-12-31,27897760.0
2024-04-25,2024-03-31,18899629.96
2024-08-24,2024-06-30,10090927.3
2024-10-26,2024-09-30,39462445.0
2025-04-26,2024-12-31,6981199.97
2025-04-26,2025-03-31,1231636.7
2025-08-22,2025-06-30,2483.46
2025-10-24,2025-09-30,9762595.74
