date,period,value
2021-04-30,2021-03-31,2219221.63
2021-08-31,2021-06-30,1370015.88
2021-10-30,2021-09-30,961240.19
2022-04-30,2021-12-31,1099244.46
2022-04-30,2022-03-31,504023.98
2022-08-31,2022-06-30,74501926.37
2022-10-29,2022-09-30,71030410.61
2023-04-29,2022-12-31,82303067.46
2023-04-29,2023-03-31,77421431.35
2023-08-31,2023-06-30,79355895.87
2023-10-31,2023-09-30,74269169.98
2024-04-30,2023-12-31,75392876.74
2024-04-30,2024-03-31,74614915.56
2024-08-31,2024-06-30,69782977.58
2024-10-31,2024-09-30,67495552.64
2025-04-30,2024-12-31,65786828.69
2025-04-30,2025-03-31,61370511.46
2025-08-30,2025-06-30,57468115.97
2025-10-31,2025-09-30,51578980.82
